  id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,nama_rumah_makan,alamat,tahun,kecamatan,kecamatan_clean,type
7282,32,JAWA BARAT,3273,KOTA BANDUNG,CABITEA CAFÉ & RESTO,JL. CIKUTRA NO.201,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7283,32,JAWA BARAT,3273,KOTA BANDUNG,CAFÉ CINDE,JL. PAHLAWAN NO.58,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7284,32,JAWA BARAT,3273,KOTA BANDUNG,DAPUR SUKI BANDUNG,"JLN. PHH MUSTOFA BELAKANG PRIME PARK HOTEL CIKUTRA SUKASARI II
  RT 01 RW 04 NO. 24/140D",2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7285,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUM 88 DU,JL. CIKUTRA BARU VIII NO.12,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7286,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUM GO!!!,JL. CIKUTRA NO.212,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7287,32,JAWA BARAT,3273,KOTA BANDUNG,DOYAN DIMSUM,JL. CIKUTRA NO.37,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7256,32,JAWA BARAT,3273,KOTA BANDUNG,DE.U COFFEE DAGO,JL. RANCAKENDAL NO.7,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7257,32,JAWA BARAT,3273,KOTA BANDUNG,AR CHICKEN,JLN. BRIGJEND KATAMSO GG. 8A,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7258,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM PENYET & RICE BOWL DRINK ON,JL. TERUSAN CISOKAN NO.24,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7259,32,JAWA BARAT,3273,KOTA BANDUNG,BERGERAK BURGER,JL. MUARARAJEUN NO.52,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7261,32,JAWA BARAT,3273,KOTA BANDUNG,BURGERCHILL,"3JWJ+274, JL. MUARARAJEUN BARU",2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7262,32,JAWA BARAT,3273,KOTA BANDUNG,CAFE WIFI.ID CORNER,JL. SUPRATMAN NO.62,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7263,32,JAWA BARAT,3273,KOTA BANDUNG,DABELYUW KITCHEN,JL. PAHLAWAN NO.43,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7264,32,JAWA BARAT,3273,KOTA BANDUNG,DANCING PIZZA,JL. MUARARAJEUN TENGAH NO.4,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7265,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUM 84,JL. BRIGADIR JEND. KATAMSO,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7266,32,JAWA BARAT,3273,KOTA BANDUNG,GEO EDU COFFEE,"SIDE AREA MUSEUM GEOLOGI, JL. DIPONEGORO NO.57",2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7267,32,JAWA BARAT,3273,KOTA BANDUNG,GREAT DIMSUM BANDUNG 2,JL. PUSDAI,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7268,32,JAWA BARAT,3273,KOTA BANDUNG,GREAT DIMSUM BANDUNG 3,JL. PAHLAWAN NO.100,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7270,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI MAS ENTOH,JL. BRIGADIR JEND. KATAMSO NO.41,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7271,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI UWINGS,"3JXG+VP5, JL. PUSDAI",2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7240,32,JAWA BARAT,3273,KOTA BANDUNG,DOESOENKOPAY,JL. RANCAKENDAL NO.232,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7241,32,JAWA BARAT,3273,KOTA BANDUNG,FANCY FOOD,4J7P+CMF,2024,Cibeunying Kaler,Cibeunying Kaler,restaurant
7242,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN CIKUTRA,JL. CIKUTRA BARAT NO.36,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7243,32,JAWA BARAT,3273,KOTA BANDUNG,HOTUDOGU.FOOD,JL. ALFA NO.4,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7244,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI SHAWARMA,JL. CIKUTRA BARAT NO.56,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7245,32,JAWA BARAT,3273,KOTA BANDUNG,LASAGNA ARDIVA,JL. ARUMANIS NO.3,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7246,32,JAWA BARAT,3273,KOTA BANDUNG,LITTLE WINGS HUB,JL. CIGADUNG RAYA BARAT NO.2,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7247,32,JAWA BARAT,3273,KOTA BANDUNG,ODEP PEDO CATERING,JL. CIBEUNYING KOLOT II,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7249,32,JAWA BARAT,3273,KOTA BANDUNG,RUMAH MAKAN DITA,JL. CIKUTRA BARAT NO.38,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7250,32,JAWA BARAT,3273,KOTA BANDUNG,RUMAH MAKAN GRATIS UWAIS BANDUNG,JL. CIBEUNYING PERMAI III NO.17,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7251,32,JAWA BARAT,3273,KOTA BANDUNG,URBANE CAFÉ,JL. CIGADUNG RAYA BARAT NO.5,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7252,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG NASI IBU DIAH,JL. RAYA GOLF DAGO NO.2,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7253,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG NASI RIRIK,JL. CIGADUNG RAYA BARAT NO.20,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7254,32,JAWA BARAT,3273,KOTA BANDUNG,YUFETO CATERING (HEAD OFFICE),"JL KASUNGKA, NO. 3, DAGO RANCAKENDAL CIGADUNG, CIGADUNG,
  CIBEUNYING KALER",2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7255,32,JAWA BARAT,3273,KOTA BANDUNG,CONGO GALLERY & CAFE,JL. RANCA KENDAL LUHUR NO.8 DAGO,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7224,32,JAWA BARAT,3273,KOTA BANDUNG,OSHI-OSHI SUSHI - METRO INDAH MALL,JL. MTC BARAT BLOK E6,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7225,32,JAWA BARAT,3273,KOTA BANDUNG,BORNEO BURGER,JL. NEPTUNUS TENGAH I NO.9,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7226,32,JAWA BARAT,3273,KOTA BANDUNG,FABRIC BURGER & HOTDOG,JL. YUPITER BARAT XII NO.10A,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7227,32,JAWA BARAT,3273,KOTA BANDUNG,APRILIA CAFE AND RESTO,"METRO KITCHEN SF A1 ( LT. 2) METRO INDAH MALL, JL. SOEKARNO
  HATTA",2024,Kecamatan Buahbatu,Buahbatu,restaurant
7228,32,JAWA BARAT,3273,KOTA BANDUNG,RED 'O RICEBOWL,"KOMPLEK MARGAHAYU RAYA, ⛉ JL. YUPITER BARAT VII NO.47 BLOK N2",2024,Kecamatan Buahbatu,Buahbatu,restaurant
7229,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUM BANDUNG,JL. TAMAN JUPITER BARAT JL. YUPITER BARAT XII NO.10A BLOK M2,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7230,32,JAWA BARAT,3273,KOTA BANDUNG,THE HALAL DIMSUM,JL. CIJAWURA GIRANG III NO.12,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7231,32,JAWA BARAT,3273,KOTA BANDUNG,METROFISH,JL. TAMAN JUPITER BLOK M II NO.21,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7232,32,JAWA BARAT,3273,KOTA BANDUNG,ALOHA AINA,JL. CIGADUNG SELATAN NO.3,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7233,32,JAWA BARAT,3273,KOTA BANDUNG,TEKUN.ID CIKUTRA,CIBEUNYING KALER CIGADUNG,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7234,32,JAWA BARAT,3273,KOTA BANDUNG,BURGER LAVER,"MASJID AL MUQORROBIN, JL. CIGADUNG RAYA TIMUR NO.86",2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7235,32,JAWA BARAT,3273,KOTA BANDUNG,DANCE FLOUR BAKED GOODS & BEVERAGES,JL. CIGADUNG RAYA BARAT NO.2,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7236,32,JAWA BARAT,3273,KOTA BANDUNG,DIALOGUE.CGD,"GG. PESANTREN TENGAH NO.55, RT.02/RW.05",2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7237,32,JAWA BARAT,3273,KOTA BANDUNG,DIATURI,JL. CIGADUNG VALLEY RESIDENCE NO.D1,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7238,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUM CILAKI 59,JL. CIBEUNYING PERMAI RAYA,2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7239,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUM MITOHA,"JL. BOJONG TENGAH NO.55, RT.04/RW.12",2024,Kecamatan Cibeunying Kaler,Cibeunying Kaler,restaurant
7209,32,JAWA BARAT,3273,KOTA BANDUNG,YAMI DIMSUM,JL. MARGACINTA NO.93,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7210,32,JAWA BARAT,3273,KOTA BANDUNG,MEGUMI DIMSUM,JL. MARGACINTA JL. CIWASTRA NO.89A,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7211,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUM.BDG,JL. MARGACINTA NO.98,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7213,32,JAWA BARAT,3273,KOTA BANDUNG,OHID SOCIAL BAR,"3M34+482, JL. NEPTUNUS BARAT III",2024,Kecamatan Buahbatu,Buahbatu,restaurant
7215,32,JAWA BARAT,3273,KOTA BANDUNG,NAV METRO MALL INDAH,"KOMPLEK METRO INDAH MALL LT. 01 BLOK C-D, JL. SOEKARNO HATTA
  NO.590 A",2024,Kecamatan Buahbatu,Buahbatu,restaurant
7216,32,JAWA BARAT,3273,KOTA BANDUNG,SADAPUR CATERING,"BLOK J2, JL. JUPITER BARAT KOMPLEK MARGAHAYU RAYA NO.80",2024,Kecamatan Buahbatu,Buahbatu,restaurant
7217,32,JAWA BARAT,3273,KOTA BANDUNG,FOOD COURT METRO KITCHEN,JL. MTC BARAT NO.590,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7218,32,JAWA BARAT,3273,KOTA BANDUNG,MCDONALD'S - SOEKARNO HATTA,"JL. SOEKARNO HATTA NO.610, RT.01/RW.01",2024,Kecamatan Buahbatu,Buahbatu,restaurant
7220,32,JAWA BARAT,3273,KOTA BANDUNG,HWA THAI FOOD,"METRO INDAH MALL, JL. SOEKARNO HATTA NO.590 FOOD COURT, NO. 10",2024,Kecamatan Buahbatu,Buahbatu,restaurant
7222,32,JAWA BARAT,3273,KOTA BANDUNG,NASI MANDHI BOSGIL BUAH BATU,JL. RANCABOLANG,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7223,32,JAWA BARAT,3273,KOTA BANDUNG,DAISUKI SUKI & BBQ,"METRO INDAH MALL, LANTAI 2",2024,Kecamatan Buahbatu,Buahbatu,restaurant
7192,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG NASI BU'E-DHIVA KHAS SUNDA,"3M87+HFM, JL. KAWALUYAAN RAYA",2024,Kecamatan Buahbatu,Buahbatu,restaurant
7193,32,JAWA BARAT,3273,KOTA BANDUNG,COFFEELAND INDONESIA STORE,JL. ISTANA ELOK NO.10,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7194,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG MAKAN DAHA,JL. SOEKARNO HATTA NO.689,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7195,32,JAWA BARAT,3273,KOTA BANDUNG,TEJA DIMSUM (PRODUSEN DIMSUM MODERN),JL. KAWALUYAAN INDAH RAYA NO.3A,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7196,32,JAWA BARAT,3273,KOTA BANDUNG,RM FAMILY TIGA,"3M76+374 DN, JL. KAWALUYAAN RAYA",2024,Kecamatan Buahbatu,Buahbatu,restaurant
7197,32,JAWA BARAT,3273,KOTA BANDUNG,AA DIMSUM,JL. SOEKARNO HATTA NO.729,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7198,32,JAWA BARAT,3273,KOTA BANDUNG,RESTO DUNIA VEGAN,"NO.B2 NO 319, JL. CIWASTRA",2024,Kecamatan Buahbatu,Buahbatu,restaurant
7199,32,JAWA BARAT,3273,KOTA BANDUNG,KABEH BARUDAK MOTZ,"2JXX+CF4, GG. ABAH DJARKASIH",2024,Kecamatan Buahbatu,Buahbatu,restaurant
7200,32,JAWA BARAT,3273,KOTA BANDUNG,AQIQAH EXPRESS OFFICE BANDUNG,"YAYASAN ANAK SHALEH, JL. RANCABOLANG DEPAN MASJID ALTHAF NO.1",2024,Kecamatan Buahbatu,Buahbatu,restaurant
7201,32,JAWA BARAT,3273,KOTA BANDUNG,CAFE DI BANDUNG,"PUSKOPAD, JL KARTIKA V BLK. H NO.13",2024,Kecamatan Buahbatu,Buahbatu,restaurant
7203,32,JAWA BARAT,3273,KOTA BANDUNG,ON.LOC RESTO,JL. MARGACINTA NO.71,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7204,32,JAWA BARAT,3273,KOTA BANDUNG,CA-CA KITCHEN,JL. ANTAWANGI NO.2,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7206,32,JAWA BARAT,3273,KOTA BANDUNG,BERGERAKGEH!,JL. CIPAGALO GIRANG NO.15,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7176,32,JAWA BARAT,3273,KOTA BANDUNG,NASI ARABIC UMMU ASYAM,JL. KENCANA ASRI NO.20 BLOK F,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7177,32,JAWA BARAT,3273,KOTA BANDUNG,BATAGOR BAROKAH CILOK & SOMAY,JL. TERUSAN KIARACONDONG NO.226,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7178,32,JAWA BARAT,3273,KOTA BANDUNG,YASAKA FRIEDCHICKEN,JL. MARGACINTA NO.31,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7179,32,JAWA BARAT,3273,KOTA BANDUNG,DECHICK FRIED CHICKEN JALAN LOGAM,JL. LOGAM,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7180,32,JAWA BARAT,3273,KOTA BANDUNG,JAJANKEUN CORNDOG,JL. CIWASTRA NO.219,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7181,32,JAWA BARAT,3273,KOTA BANDUNG,KIM.SYND,JL. MARGA KENCANA SEL. NO.4,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7182,32,JAWA BARAT,3273,KOTA BANDUNG,OPANG RESTO INI LAKNAT,"NO.55CIJAURAKEC, JL. CIJAWURA HILIR NO.55",2024,Kecamatan Buahbatu,Buahbatu,restaurant
7183,32,JAWA BARAT,3273,KOTA BANDUNG,SOSIS BAKAR MAS BOY,JL. MARGA BARU NO.11,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7184,32,JAWA BARAT,3273,KOTA BANDUNG,RICEBOX NABOX,JL. KENCANA ARUM VI NO.5 BLOK S,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7185,32,JAWA BARAT,3273,KOTA BANDUNG,NASI RICEBOWEL,2MR4+RQF,2024,Buahbatu,Buahbatu,restaurant
7186,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG SATE IBU YANTI,JL. IBRAHIM ADJIE JL. TERUSAN KIARACONDONG NO.272,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7187,32,JAWA BARAT,3273,KOTA BANDUNG,GET EAT,JL.TERUSAN CIJAURA GG.MARGA ASIH VA NOMER 93 RT 03 RW 10 40287,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7188,32,JAWA BARAT,3273,KOTA BANDUNG,PAVLOVA DESSERT BANDUNG,"TERUSAN, JL. CIWASTRA NO.112A",2024,Kecamatan Buahbatu,Buahbatu,restaurant
7189,32,JAWA BARAT,3273,KOTA BANDUNG,DESSERT PANDANWANGI,JL. KENCANAWANGI 1 NO.1G,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7190,32,JAWA BARAT,3273,KOTA BANDUNG,MYCOOKIES.ID,SARIE BUNGA BAKUNG RESIDENCE C 69,2024,Buahbatu,Buahbatu,restaurant
7191,32,JAWA BARAT,3273,KOTA BANDUNG,DOM DIM SUM,JL. IBRAHIM ADJIE NO.55,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7160,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUM HOUSE,JL. MEKAR UTAMA NO.122,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7161,32,JAWA BARAT,3273,KOTA BANDUNG,DE.U COFFEE MEKARWANGI,JL. MEKAR LAKSANA NO.8B,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7162,32,JAWA BARAT,3273,KOTA BANDUNG,SUGE ID,JL. RAYA KOPO NO.164,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7163,32,JAWA BARAT,3273,KOTA BANDUNG,AYAMFRESH.ID,"PD RAHMA AS BR, PASAR LEUWI PANJANG, SAMPING",2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7164,32,JAWA BARAT,3273,KOTA BANDUNG,RUTE KOPDAR BANDUNG 2023,"LEUWI PANJANG, JL. LEUWI PANJANG NO.46 BLOK A-C",2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7165,32,JAWA BARAT,3273,KOTA BANDUNG,ON/OFF COFFEE,"CLEANBOX INDONESIA, JL. LEUWI PANJANG NO.46A 2ND FLOOR",2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7166,32,JAWA BARAT,3273,KOTA BANDUNG,ARMOR GENUINE URBAN FOREST,"JL. LEUWI PANJANG NO.86, RT.01/RW.04",2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7167,32,JAWA BARAT,3273,KOTA BANDUNG,RESTO SHOPEEFOOD BEKAL DARI RUMAH,"RT13 RW 04, JL. KEBONLEGA 1",2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7168,32,JAWA BARAT,3273,KOTA BANDUNG,LET'S GO EAT,"BELAKANG RS. IMMANUEL, JL. LEUWI PANJANG NO.33",2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7169,32,JAWA BARAT,3273,KOTA BANDUNG,MASAKAN OI CHINESE FOOD HALAL,JL. RAYA KOPO NO.137,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7171,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG ONLINE SITUSAEUR,JL. TERUSAN GG. H. SAMSUDIN NO.12,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7172,32,JAWA BARAT,3273,KOTA BANDUNG,DAPUR MIMIH 410,"JL. NYENGSERET SELATAN NO.410/198 B, RT.05/RW.03",2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7173,32,JAWA BARAT,3273,KOTA BANDUNG,MOU DIMSUM,BOJONGLOA KIDUL SITUSAEUR,2024,Bojongloa Kidul,Bojongloa Kidul,restaurant
7174,32,JAWA BARAT,3273,KOTA BANDUNG,PEPEY AREA,2JRV+QC6,2024,Buahbatu,Buahbatu,restaurant
7175,32,JAWA BARAT,3273,KOTA BANDUNG,KEBAB TURKI ORGANIC,JL. IBRAHIM ADJIE NO.272,2024,Kecamatan Buahbatu,Buahbatu,restaurant
7144,32,JAWA BARAT,3273,KOTA BANDUNG,SAWASDEE THAI RESTAURANT,JL. MEKAR UTAMA I NO.10,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7145,32,JAWA BARAT,3273,KOTA BANDUNG,KOPI-Q,"KOMPLEK ISTANA MEKAR WANGI, RUKO NO. 1-5, JL. MEKAR AGUNG",2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7146,32,JAWA BARAT,3273,KOTA BANDUNG,CHINESE RESTAURANT 99,"JL. MEKAR UTAMA, NO. 99 - 100, MEKARWANGI, ASTANAANYAR",2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7147,32,JAWA BARAT,3273,KOTA BANDUNG,PORK & GRILL,JL. MEKAR LAKSANA NO.21C,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7148,32,JAWA BARAT,3273,KOTA BANDUNG,MABOO BBQ RESTO,JL. MEKAR UTAMA NO.81,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7149,32,JAWA BARAT,3273,KOTA BANDUNG,PORK & GRILL FOOD FEST,JL. MEKAR UTAMA NO.112B,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7150,32,JAWA BARAT,3273,KOTA BANDUNG,GRAND WINGHENG HONGKONG DIMSUM MEKAR WANGI,JL. MEKAR LAKSANA NO.8B,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7151,32,JAWA BARAT,3273,KOTA BANDUNG,中华餐厅,JALAN MEKAR UTAMA 111 L&M,2024,Bojongloa Kidul,Bojongloa Kidul,restaurant
7152,32,JAWA BARAT,3273,KOTA BANDUNG,BURGER K&Y,"GG. WARNA CINTA NO.20, RT.04/RW.03",2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7153,32,JAWA BARAT,3273,KOTA BANDUNG,BILBEN EATS,JL. MEKAR UTAMA NO.66,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7154,32,JAWA BARAT,3273,KOTA BANDUNG,NIIS HEALTHY BAR,"SINGGASANA PRADANA, JL. INDRA PRAHASTA TIM. NO.1C",2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7155,32,JAWA BARAT,3273,KOTA BANDUNG,MALA BOWL,JL. MEKAR UTAMA KOMPLEK NO.55,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7156,32,JAWA BARAT,3273,KOTA BANDUNG,HANNARA MEKARWANGI,JL. RD RANGGA KENCANA NO.33,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7157,32,JAWA BARAT,3273,KOTA BANDUNG,FORMAGGI PIZZA,JL. INDRA PRAHASTA TIM. NO.3,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7158,32,JAWA BARAT,3273,KOTA BANDUNG,SEAFOOD KILOAN BANG BOPAK CAB. MEKARWANGI,JL. INDRAYASA NO.100,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7159,32,JAWA BARAT,3273,KOTA BANDUNG,HARU CAFE,JL. MEKAR UTAMA NO.111D,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7128,32,JAWA BARAT,3273,KOTA BANDUNG,TOKO NEW BARU,JL. SOEKARNO HATTA NO.238 (DEPAN TERMINAL),2024,Kecamatan Kiaracondong,Kiaracondong,restaurant
7129,32,JAWA BARAT,3273,KOTA BANDUNG,VEIMO VEGETARIAN IS MODERN,PERUMAHAN JL. MEKAR AGUNG NO.53A,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7130,32,JAWA BARAT,3273,KOTA BANDUNG,KITCHEN VEGGIE,JL. MEKAR AGUNG NO.53A,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7132,32,JAWA BARAT,3273,KOTA BANDUNG,JACK HOWARD DINING,JL. MEKAR LAKSANA NO.11 D DAN E,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7133,32,JAWA BARAT,3273,KOTA BANDUNG,RAMEN 38 SANPACHI MEKARWANGI,JL. MEKAR UTAMA NO.112,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7134,32,JAWA BARAT,3273,KOTA BANDUNG,KUMAW • MEKAR WANGI,2HWX+W26,2024,Bojongloa Kidul,Bojongloa Kidul,restaurant
7135,32,JAWA BARAT,3273,KOTA BANDUNG,SHU YUE JIAN,JL. MEKAR LAKSANA,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7136,32,JAWA BARAT,3273,KOTA BANDUNG,MY MEAL CATERING,JL. MEKAR AGUNG NO.101,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7137,32,JAWA BARAT,3273,KOTA BANDUNG,SHABU SEI,JL. MEKAR UTAMA NO.89,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7138,32,JAWA BARAT,3273,KOTA BANDUNG,四川餐馆,"2JW3+MC8, JL. MEKAR LAKSANA",2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7139,32,JAWA BARAT,3273,KOTA BANDUNG,D'PLATE RESTO CAB. MEKARWANGI,JL. MEKAR UTAMA NO.111E,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7140,32,JAWA BARAT,3273,KOTA BANDUNG,KOJA SATAY HOUSE,JL. MEKAR UTAMA NO.111 C,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7141,32,JAWA BARAT,3273,KOTA BANDUNG,"POTS AND PANS • HOT POT • BBQ • DIMSUM (POTS & PANS
  HOTPOT)",JL. MEKAR LAKSANA NO.8B,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7142,32,JAWA BARAT,3273,KOTA BANDUNG,SHOYU TENDON,JL. MEKAR UTAMA NO.112B,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7143,32,JAWA BARAT,3273,KOTA BANDUNG,LIMAU - MEKARWANGI BANDUNG,JL. MEKAR LAKSANA NO.10,2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7112,32,JAWA BARAT,3273,KOTA BANDUNG,FARMEST URBAN FARMING,"KOMPLEKS SINGGASANA PRADANA, JL. INDRA PRAHASTA BAR. NO.19",2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
7114,32,JAWA BARAT,3273,KOTA BANDUNG,@WARUNK BIG,"GEDUNG YAMAHA BIG MOTOR, JL. CIBADUYUT NO.188",2024,Kecamatan Bojongloa Kidul,Bojongloa Kidul,restaurant
